grade,lat,long
B,40.58126629,-73.96321857
B,40.79014629,-73.97322537
B,40.76366624,-73.9677562
C,40.7384367,-73.88626938
B,40.84894409,-73.86206089
C,40.73423775,-73.86877621
C,40.8428,-73.88583004
B,40.77791706,-73.98002924
C,40.68031141,-73.94805714
C,40.76748478,-73.73861916
C,40.85103069,-73.93876371
B,40.74815926,-73.86882447
C,40.74715326,-73.97708993
B,40.60893634,-73.92391066
B,40.78410376,-73.95222966
C,40.76362006,-73.98269406
C,40.76518655,-73.91394836
B,40.75950168,-73.96515924
C,40.74696042,-73.89034739
B,40.63423332,-74.08623161
C,40.74255323,-73.91766226
B,40.79261165,-73.95024443
B,40.72978654,-73.86016891
C,40.75874744,-73.97869222
C,40.72381177,-73.95082994
C,40.77342117,-73.95932827
C,40.66902917,-73.95857389
C,40.62594977,-74.1344504
B,40.74192115,-74.00556467
B,40.71128325,-73.94768663
C,40.86928319,-73.82976305
C,40.75828807,-73.99271938
B,40.61193,-73.94099723
B,40.75414736,-73.82311392
B,40.71506998,-73.95852713
B,40.71922074,-73.84232678
C,40.72971807,-73.99966084
B,40.70710918,-74.00732911
B,40.71159119,-73.76983141
B,40.70217403,-73.92429433
B,40.73965673,-74.00535879
B,40.68974351,-73.96539776
B,40.64612287,-74.00923947
B,40.70663177,-74.00347697
B,40.58280156,-74.09647925
C,40.86150825,-73.89763776
C,40.75705369,-73.830134
C,40.7454578,-73.98151146
C,40.85523458,-73.93685115
C,40.68749813,-73.82092601
C,40.76528574,-73.88883339
C,40.86814659,-73.83143638
C,40.82120762,-73.86596651
C,40.70157861,-73.99552788
C,40.7397708,-73.98244767
B,40.71373788,-73.9940914
B,40.74846898,-73.87583272
B,40.74908285,-73.87001005
B,40.65159876,-73.93310926
B,40.61554345,-73.99380837
C,40.75180197,-73.9728763
B,40.89168873,-73.85832963
B,40.65605362,-74.00733429
C,40.71521471,-73.99874466
B,40.75045187,-73.81893348
B,40.68352623,-73.99532358
B,40.68325986,-73.99279972
B,40.76513617,-73.81366612
B,40.71500943,-73.83207407
B,40.86642303,-73.92471403
C,40.79903014,-73.94130391
C,40.71099965,-73.95190711
B,40.74140323,-73.97834775
B,40.80790795,-73.91675027
C,40.75109663,-73.97313646
B,40.72516615,-73.98419051
C,40.90488253,-73.84962995
B,40.75450259,-73.83304612
B,40.71066841,-73.95404994
B,40.72536578,-73.95195443
C,40.63405907,-73.91948279
C,40.67569359,-73.89752389
C,40.74756177,-73.89351514
C,40.67623155,-73.92190122
C,40.77437085,-73.95930964
C,40.84480521,-73.90910295
B,40.67897263,-73.88770515
B,40.86696345,-73.89615418
C,40.76289697,-73.97593655
C,40.72299191,-73.79998849
B,40.72476912,-73.99444037
C,40.69335867,-73.85201647
B,40.88758035,-73.90727207
B,40.63830541,-73.89584122
C,40.71890087,-73.99605341
B,40.67830281,-73.96384985
C,40.72105769,-73.98786763
B,40.73728867,-73.88016939
C,40.71784146,-73.99973666
B,40.68728666,-73.7946621
B,40.83283754,-73.94206175
C,40.74756177,-73.89351514
C,40.8024133,-73.95060189
C,40.73758229,-73.92978217
B,40.8434795,-73.91263953
B,40.70027736,-73.82963006
C,40.71599139,-74.00478692
B,40.73786451,-73.99803336
B,40.61972203,-74.03259545
B,40.70223954,-73.91590535
B,40.78747176,-73.95268224
B,40.61789821,-74.00993793
B,40.63758124,-74.0073935
B,40.74929193,-73.9797383
B,40.55105276,-74.14982978
C,40.75723669,-73.86926133
C,40.72445631,-74.00296199
B,40.6338427,-74.02680535
C,40.82868667,-73.87794809
C,40.76605007,-73.745076
B,40.7008077,-73.82636841
B,40.8248696,-73.94787883
B,40.86749422,-73.92172635
C,40.71882588,-73.98520933
B,40.7484265,-73.93876816
B,40.59876401,-73.9372531
B,40.82237975,-73.95339079
B,40.79192606,-73.94551032
B,40.80937934,-73.94432194
C,40.60871487,-73.95731852
C,40.68225789,-73.93790975
C,40.78800066,-73.9767472
C,40.81930011,-73.92697145
B,40.63036385,-73.91843168
B,40.74224051,-73.91791526
C,40.63995772,-73.98699605
C,40.6741927,-73.98212252
B,40.8896614,-73.89818378
B,40.87283392,-73.90509788
C,40.78710286,-73.97544748
C,40.71735838,-73.99957793
B,40.74825434,-73.87787948
C,40.87574889,-73.85086407
C,40.75079437,-73.98703568
B,40.86509397,-73.92804899
B,40.74372003,-73.97956678
C,40.63895622,-74.00951951
C,40.80443499,-73.94790572
B,40.75194964,-73.97066375
B,40.61806607,-73.99931202
C,40.8811137,-73.88308791
B,40.80075065,-73.96795488
B,40.74828968,-73.87755459
C,40.70974145,-74.00679196
B,40.6509759,-73.94957925
C,40.74684419,-73.88380445
B,40.84298016,-73.93834467
B,40.68151348,-73.98538348
B,40.74559667,-73.9062795
B,40.85641342,-73.8910013
B,40.75576692,-73.98033189
C,40.74819851,-73.94970027
C,40.74984638,-73.88322534
C,40.70176707,-73.91920234
C,40.75014536,-73.88037355
B,40.76630498,-73.98687381
B,40.69517392,-73.84444661
C,40.76212814,-73.97456149
B,40.72126918,-73.98930342
C,40.82647547,-73.82201035
B,40.76871792,-73.95533828
C,40.75799632,-73.79551534
C,40.74371967,-73.85627809
C,40.63402209,-73.96648962
B,40.63589582,-74.00914797
B,40.57130937,-74.11131767
B,40.75661938,-73.96416091
C,40.75337768,-73.99260442
B,40.69820648,-73.8063274
B,40.72224344,-73.90208428
C,40.71881857,-74.00235929
B,40.74047874,-73.98115559
B,40.76857798,-73.95543946
C,40.74739075,-73.98605108
C,40.76730036,-73.98013352
C,40.71881857,-74.00235929
B,40.86780409,-73.92129934
B,40.69436718,-73.80188138
B,40.75737274,-73.9686039
B,40.69918287,-73.93921027
C,40.6840396,-73.99945916
C,40.67888386,-73.92737457
C,40.83830039,-73.92456528
C,40.72884556,-73.95741447
B,40.61309299,-74.12238736
C,40.87513728,-73.8512162
C,40.74309703,-73.88325165
B,40.75923977,-73.98516783
B,40.64517958,-73.9580194
B,40.60534256,-73.98189613
B,40.71568109,-74.00732645
C,40.71919052,-73.8423052
B,40.74087922,-73.78462292
C,40.75937123,-73.98305613
C,40.77779709,-73.96158227
B,40.74297796,-74.00386863
B,40.72462762,-73.89776223
B,40.74184859,-73.98253373
B,40.72230994,-73.99939752
B,40.63671626,-74.01185035
B,40.7452371,-73.97555319
C,40.75886248,-73.83012937
C,40.76045639,-73.97370662
B,40.64078874,-73.96921386
B,40.60770449,-74.00206363
C,40.71828443,-73.95230948
B,40.77073849,-73.92058051
C,40.80139206,-73.96499275
B,40.84258815,-73.85388068
B,40.75806007,-73.92835275
B,40.81905661,-73.92821818
B,40.84620927,-73.91841538
B,40.75042454,-74.00218357
B,40.69832017,-73.93765311
B,40.87873784,-73.91567763
C,40.79562728,-73.93245474
B,40.73384018,-73.87157703
B,40.85104719,-73.93882876
B,40.74739145,-73.85354532
B,40.71494596,-73.91339302
B,40.699767,-73.90935917
C,40.66954729,-73.93381936
C,40.67606292,-73.81889107
B,40.7688952,-73.96846126
B,40.7454355,-73.97949768
B,40.75879748,-73.83447918
C,40.68612277,-73.97439228
B,40.74312745,-73.91844827
B,40.73475723,-73.99283743
B,40.78410376,-73.95222966
C,40.71890087,-73.99605341
B,40.71413473,-73.73868128
C,40.74459866,-73.98133486
C,40.84068642,-73.92173271
C,40.71881857,-74.00235929
C,40.58416165,-73.82047333
C,40.76306434,-73.91326884
B,40.68566366,-73.95435929
C,40.7321856,-74.0015371
B,40.60489917,-73.75428644
B,40.78593652,-73.97630014
B,40.73720193,-73.86392054
B,40.6890453,-73.81689048
B,40.64632702,-73.90366637
B,40.72769923,-73.98187359
B,40.67840851,-73.96860156
B,40.77073849,-73.92058051
C,40.66698454,-73.93065341
C,40.64190574,-73.98135649
B,40.74717285,-73.89148388
B,40.73837386,-73.98346565
B,40.73384018,-73.87157703
C,40.86081421,-73.92689315
B,40.87131968,-73.87703429
C,40.6426888,-74.01280991
C,40.61090429,-73.96253947
B,40.75713894,-73.8701964
C,40.80443499,-73.94790572
C,40.589772,-74.101188
B,40.80258486,-73.93663762
B,40.75164359,-73.97656865
B,40.71374884,-73.99372707
B,40.87968954,-73.8755831
B,40.65087419,-73.95587155
C,40.85906971,-73.88475362
C,40.69958023,-73.99199371
C,40.7321856,-74.0015371
B,40.75056131,-73.87659035
B,40.65159876,-73.93310926
C,40.76118089,-73.99060373
C,40.7412528,-73.98138993
B,40.62490588,-73.96393291
C,40.70006384,-73.95723096
B,40.72604738,-73.98532317
C,40.61034143,-73.95447582
C,40.66729781,-73.93125506
B,40.70818032,-73.87246707
C,40.70664163,-73.92296554
B,40.80749928,-73.91343829
C,40.70433124,-74.01034039
B,40.71741862,-73.99422454
C,40.71801915,-73.84078925
C,40.73763336,-73.98823267
C,40.69335867,-73.85201647
C,40.66954729,-73.93381936
C,40.69002303,-73.99356704
B,40.76157821,-73.98445617
B,40.78692902,-73.80832894
B,40.75846921,-73.82961059
B,40.71716626,-73.74046223
B,40.75909891,-73.83413912
C,40.76987432,-73.9575903
B,40.70350494,-74.0116062
C,40.68192046,-73.99370484
C,40.74625561,-73.89690606
B,40.69883588,-73.80682686
C,40.76056884,-73.9910803
C,40.71539569,-73.99352851
B,40.75555174,-73.8155447
C,40.6864742,-73.97482844
C,40.72586888,-73.9418304
B,40.79387345,-73.97233903
B,40.73207662,-73.97886676
B,40.76000992,-73.8283685
B,40.68604381,-73.83974812
B,40.67397219,-73.83969432
C,40.7286476,-73.99846299
B,40.72351155,-73.98823878
B,40.68938585,-73.98860902
B,40.73365385,-73.99302879
C,40.71232415,-73.95567921
C,40.71439509,-73.75210647
B,40.74649697,-73.90299405
C,40.70715851,-74.00835346
B,40.76521124,-73.91392667
C,40.63262327,-73.98386664
B,40.72044345,-73.99672072
B,40.7192458,-73.98497114
C,40.69063501,-73.99189743
B,40.75688053,-73.97631052
C,40.6254977,-74.03023509
B,40.74953801,-73.86254181
B,40.58188277,-73.95992417
C,40.71568109,-74.00732645
B,40.71461634,-73.99809176
C,40.72034463,-73.99642851
C,40.60004652,-74.00260715
B,40.77489581,-73.9539224
C,40.74819851,-73.94970027
C,40.71189015,-73.78972362
B,40.76115039,-73.92366391
C,40.75803218,-73.7956163
C,40.65690536,-73.9139408
B,40.74151327,-73.88055872
B,40.64160487,-73.93771351
B,40.71881239,-73.9871249
B,40.62812771,-74.01298363
C,40.71724582,-73.99747843
C,40.75109663,-73.97313646
B,40.76247085,-73.98970108
B,40.82068108,-73.93684071
B,40.73260612,-73.95802906
B,40.62336624,-74.02512246
C,40.8175901,-73.9412658
C,40.60521498,-73.99929054
B,40.68242335,-73.85192545
C,40.6508056,-73.94929828
C,40.75874893,-73.98939484
B,40.74291764,-74.00020209
B,40.66242005,-73.89178089
C,40.74297406,-73.98327324
B,40.6358961,-73.89960291
B,40.81653324,-73.94661006
B,40.69900114,-73.91649008
C,40.57990764,-73.8372714
C,40.64106644,-74.01449952
B,40.89673551,-73.85551552
B,40.7088869,-73.89836358
C,40.84498917,-73.89030445
C,40.81586514,-73.89668582
B,40.71153017,-74.01567279
C,40.61554345,-73.99380837
B,40.73512345,-73.97964881
C,40.71459343,-73.96150341
C,40.81930011,-73.92697145
C,40.75648387,-73.9839773
C,40.7600309,-73.99144857
C,40.8076409,-73.91945984
C,40.74663364,-73.86220136
B,40.75397127,-73.96609698
B,40.7008269,-73.91345111
C,40.69003619,-73.82570784
B,40.65033484,-73.95244473
B,40.75754391,-73.77946846
C,40.73927213,-73.98972634
C,40.67280835,-73.97665774
C,40.86327616,-73.92678197
B,40.89248961,-73.85786133
B,40.7559978,-73.96927591
B,40.6718643,-73.97744394
B,40.69389621,-73.90970976
B,40.68984619,-73.92270375
C,40.84068642,-73.92173271
C,40.75224614,-73.93679757
B,40.62200023,-73.94577566
B,40.83538215,-73.85521923
B,40.73182586,-74.00658855
B,40.54062016,-74.14743533
B,40.74391013,-73.9536913
B,40.77679666,-73.92130622
B,40.75397336,-73.99372327
B,40.67961095,-73.98251404
B,40.75167843,-73.85543794
B,40.63048372,-73.9210615
C,40.75222947,-73.98380869
C,40.67958316,-73.96817917
B,40.67273615,-73.89018149
C,40.74376021,-73.99589675
C,40.70974145,-74.00679196
C,40.63116721,-73.97624363
C,40.72225224,-73.99615783
B,40.6302693,-74.00421513
B,40.70250045,-73.98940382
B,40.75762879,-73.98674558
B,40.60219009,-73.99423455
B,40.60910049,-73.97028018
C,40.6859905,-73.91593313
B,40.6338427,-74.02680535
C,40.66813411,-73.90342928
B,40.72287252,-74.00484875
B,40.7144404,-73.99185845
B,40.73365385,-73.99302879
B,40.74732846,-74.00127038
B,40.62197607,-73.93617934
C,40.71615294,-74.01062721
B,40.82560867,-73.94361817
B,40.72706937,-74.000184
B,40.66034267,-73.96063737
C,40.88098967,-73.83944278
C,40.72878952,-73.98635085
B,40.707362,-73.81738821
B,40.62547219,-73.93988287
B,40.72193298,-73.98539262
C,40.71777554,-73.99682907
B,,
B,40.76157522,-73.9605376
B,40.68485487,-73.86039329
C,40.76416764,-73.83167168
C,40.63405907,-73.91948279
B,40.8144592,-73.91995733
C,40.76451454,-73.98077332
C,40.76188723,-73.96634923
C,40.7385686,-73.98251655
B,40.74252841,-73.97747406
B,40.62579743,-74.15508126
B,40.71444039,-73.99164562
C,40.70329391,-73.99204736
B,40.67950371,-73.96870559
C,40.8455494,-73.93865312
B,40.77460275,-73.91254248
B,40.61870653,-73.9305993
B,40.75907262,-73.9623728
C,40.76060506,-73.83364082
B,40.75441034,-73.96577552
B,40.5903595,-73.97194119
C,40.67632264,-73.74113013
B,40.75372876,-73.82760872
C,40.7274671,-73.99235475
C,40.7483114,-73.87733801
B,40.76843843,-73.92472414
B,40.75098841,-73.94633075
B,40.79971505,-73.94423976
C,40.76748478,-73.73861916
B,40.70240756,-73.81731528
B,40.763981,-73.80888618
C,40.76884408,-73.98873978
B,40.70371186,-73.91744353
C,40.60539753,-73.98237149
C,40.77740632,-73.79343713
B,40.76172077,-73.80325415
C,40.71404883,-73.73832811
B,40.76057607,-73.8732688
C,40.63082369,-74.1035418
B,40.72071425,-73.7601675
B,40.73541069,-73.71718888
B,40.75554333,-73.97397927
B,40.79221491,-73.94126299
B,40.67662702,-73.91090853
B,40.76914207,-73.92623241
B,40.74630493,-73.94440734
B,40.80362494,-73.95347621
C,40.77926412,-73.95071301
B,40.7677076,-73.86656919
B,40.67261224,-73.95435384
B,40.7005548,-73.91295376
B,40.80776461,-73.91974867
C,40.7422055,-73.98308939
B,40.7598772,-73.99158576
B,40.86475608,-73.91933617
B,40.58126629,-73.96321857
C,40.76258583,-73.98684567
B,40.59435177,-73.93015661
B,40.65293604,-73.97610971
C,40.8455494,-73.93865312
B,40.57315135,-73.97989633
B,40.58627442,-74.09229715
B,40.72370859,-73.98352342
C,40.67375361,-73.96048882
B,40.75604151,-73.98097791
C,40.77629522,-73.95290685
B,40.72970434,-73.99964641
B,40.74635478,-73.89134808
C,40.74394855,-73.95367684
B,40.7208189,-73.98796508
B,40.83843508,-73.83540785
B,40.68151348,-73.98538348
C,40.86409723,-73.91918151
C,40.68840872,-73.98867769
B,40.66902917,-73.95857389
C,40.75224869,-73.983852
B,40.74938421,-73.99551384
B,40.75065507,-74.00343236
B,40.71128325,-73.94768663
C,40.74844477,-73.89264754
B,40.70786421,-74.0016231
C,40.73776014,-74.00456837
B,40.7005548,-73.91295376
C,40.81729898,-73.92246844
C,40.71178312,-74.01208378
B,40.64909839,-73.96390537
B,40.7671243,-73.93002527
B,40.72731598,-73.99025134
B,40.75999289,-73.80402454
B,40.7621501,-73.81551191
B,40.75273762,-73.86418826
C,40.76501167,-73.98285975
C,40.60497618,-73.9988908
C,40.74717285,-73.89148388
C,40.68125078,-73.95621192
C,40.7484265,-73.93876816
C,40.64589791,-73.91278751
B,40.7347072,-73.93696943
C,40.70427914,-74.00978495
C,40.80477671,-73.96625883
B,40.74380123,-73.99291224
C,40.71770961,-73.99520934
B,40.80749928,-73.91343829
B,40.73996654,-73.98954219
B,40.80746921,-73.94475341
C,40.7261765,-73.98632613
B,40.72979913,-73.86148944
B,40.73250944,-73.84939621
C,40.66817682,-73.98711669
C,40.72097363,-73.80587137
C,40.68498274,-73.94177606
C,40.62260516,-74.02843625
C,40.67363999,-73.79334878
B,40.72933105,-74.0010319
B,40.76490622,-73.91718327
C,40.60295894,-73.75317003
B,40.72445631,-74.00296199
B,40.62638544,-74.13035167
C,40.70253319,-74.01256178
B,40.75535473,-73.94507834
B,40.64321258,-73.96994783
B,40.69612564,-73.74329243
B,40.86509397,-73.92804899
C,40.8455494,-73.93865312
C,40.75923165,-73.83105612
B,40.75977791,-73.82923543
B,40.57597124,-74.10420519
B,40.73405188,-74.0062532
C,40.83733172,-73.93877276
B,40.72978654,-73.86016891
B,40.634352,-74.08536707
B,40.76055175,-73.83283958
B,40.86538184,-73.89246889
C,40.68192354,-73.92930379
B,40.84820386,-73.85603701
C,40.75430802,-73.99066967
C,40.71767676,-73.99823597
B,40.82585628,-73.95087348
B,40.71596128,-73.99829734
B,40.75796883,-73.79549016
B,40.64720165,-74.0081189
B,40.74611329,-73.91405249
C,40.75648387,-73.9839773
B,40.76249368,-73.97686804
B,40.74928128,-73.86831697
C,40.68936515,-73.81608188
B,40.7640952,-73.9706656
B,40.7081806,-73.9399162
B,40.75048278,-73.86302349
B,40.74491376,-73.9782636
C,40.59707809,-73.94125526
C,40.88239946,-73.88161016
C,40.64988669,-73.90329363
B,40.71500943,-73.83207407
B,40.76465671,-73.81084807
B,40.7146601,-73.99377027
C,40.77256683,-73.9573503
B,40.7169466,-74.00394287
B,40.69982958,-73.91583627
B,40.75197774,-73.99092987
C,40.76528574,-73.88883339
B,40.89673551,-73.85551552
B,40.67221557,-73.97712298
B,40.75516007,-73.9788919
C,40.74782971,-73.94745572
B,40.7581679,-73.91727831
C,40.71486063,-73.99819997
C,40.71770412,-73.99519131
C,40.83539315,-73.85523727
B,40.78384035,-73.95242123
C,40.63036385,-73.91843168
C,40.71642488,-74.00801553
C,40.7570135,-73.82894295
C,40.75870531,-73.99332576
B,40.6693528,-73.90676195
B,40.74705559,-73.8894125
B,40.69444228,-73.84946811
B,40.7592232,-73.77357187
B,40.63263528,-74.00481335
B,40.75637299,-73.92551749
C,40.75086405,-73.97645343
B,40.80704062,-73.96458881
C,40.5996042,-73.98997477
C,40.69443165,-73.95743653
B,40.57076958,-74.11035212
B,40.76064595,-73.97447542
C,40.73980709,-73.81513016
C,40.74927826,-73.88879524
B,40.59852959,-73.95902471
B,40.74236042,-74.00276792
C,40.72153801,-73.8448394
B,40.77413701,-73.95092983
C,40.68352623,-73.99532358
B,40.63035089,-73.98620534
C,40.76518379,-73.91392309
B,40.74696585,-73.89028242
B,40.64430846,-74.01050042
C,40.74820662,-73.99373464
C,40.74666515,-73.97951534
B,40.72126918,-73.98930342
B,40.77058178,-73.84303147
C,40.74285687,-73.9906352
B,40.71399842,-73.99084848
C,40.89168873,-73.85832963
B,40.84770827,-73.90139285
B,40.88583408,-73.90993632
B,40.76670888,-73.90907277
B,40.68700048,-73.95464683
B,40.87822555,-73.90299278
C,40.77181035,-73.95305806
C,40.69885237,-73.80684124
B,40.62634597,-74.13364065
B,40.76006449,-73.82814816
B,40.74200912,-74.00088775
B,40.81729898,-73.92246844
B,40.59424704,-74.08655065
B,40.62188242,-74.03171396
B,40.82799227,-73.85013321
B,40.7060523,-73.83144028
B,40.74727896,-73.86245266
B,40.67107775,-73.98472609
C,40.67775909,-73.97287769
C,40.64095475,-74.00385548
B,40.83170461,-73.86690651
B,40.74301781,-73.98216894
C,40.69594941,-73.90984761
B,40.84121947,-73.93593929
B,40.76674485,-73.78259671
C,40.83224514,-73.85110289
C,40.74604118,-74.00029954
C,40.80761597,-73.88949211
B,40.76670888,-73.90907277
C,40.68703331,-73.8220739
B,40.64541783,-73.99924687
B,40.75052336,-73.99840112
B,40.73407348,-73.98903074
C,40.86150825,-73.89763776
B,40.74686794,-73.89122453
C,40.76545452,-73.99120961
C,40.75558809,-73.97801105
C,40.74178936,-73.99359811
B,40.69832017,-73.93765311
B,40.86226791,-73.89390921
C,40.74739075,-73.98605108
B,40.79014629,-73.97322537
C,40.75464722,-73.96869903
B,40.86772312,-73.88402268
B,40.74914484,-73.75636177
B,40.74812392,-73.87913567
C,40.77827079,-73.97814796
C,40.58416165,-73.82047333
B,40.72816417,-73.99089704
C,40.74048844,-74.00426543
